Time,Hips.X,Hips.Y,Hips.Z,lowerback.X,lowerback.Y,lowerback.Z,Chest.X,Chest.Y,Chest.Z,Chest2.X,Chest2.Y,Chest2.Z,RightCollar.X,RightCollar.Y,RightCollar.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightElbow.X,RightElbow.Y,RightElbow.Z,RightWrist.X,RightWrist.Y,RightWrist.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,rhand.X,rhand.Y,rhand.Z,RFingers.X,RFingers.Y,RFingers.Z,RFingersEnd.X,RFingersEnd.Y,RFingersEnd.Z,LeftCollar.X,LeftCollar.Y,LeftCollar.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftElbow.X,LeftElbow.Y,LeftElbow.Z,LeftWrist.X,LeftWrist.Y,LeftWrist.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,lhand.X,lhand.Y,lhand.Z,LFingers.X,LFingers.Y,LFingers.Z,LFingersEnd.X,LFingersEnd.Y,LFingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightHip.X,RightHip.Y,RightHip.Z,RightKnee.X,RightKnee.Y,RightKnee.Z,RightAnkle.X,RightAnkle.Y,RightAnkle.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeEnd.X,RightToeEnd.Y,RightToeEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftHip.X,LeftHip.Y,LeftHip.Z,LeftKnee.X,LeftKnee.Y,LeftKnee.Z,LeftAnkle.X,LeftAnkle.Y,LeftAnkle.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeEnd.X,LeftToeEnd.Y,LeftToeEnd.Z
0.0,12.0112,17.4264,-26.3839,12.0112,17.4264,-26.3839,12.069304252933511,19.564793526715697,-26.384852045927527,12.059064648002904,21.70070896168474,-26.190362546848885,12.059064648002904,21.70070896168474,-26.190362546848885,8.931407188368109,22.62523832640109,-26.563962540783574,8.747370310956677,17.335731464112587,-26.373593009462244,8.26115212099052,14.364715714804609,-24.118579004470263,8.26115212099052,14.364715714804609,-24.118579004470263,8.224105852726387,14.031206269620139,-23.32122257715532,8.26115212099052,14.364715714804609,-24.118579004470263,7.989544423132714,13.85635383788314,-23.64288515023493,7.840346000990704,13.419610640173012,-23.255569374434014,12.059064648002904,21.70070896168474,-26.190362546848885,15.299743798439719,22.69164059158539,-26.855571205606836,15.230134482997734,17.555601121812963,-27.268720958291603,15.668292372870852,13.92205962483824,-26.445164185685954,15.668292372870852,13.92205962483824,-26.445164185685954,15.850245886644501,13.433781607266186,-26.76721284874998,15.668292372870852,13.92205962483824,-26.445164185685954,15.876236431017793,13.447987675767388,-26.554872638803953,15.999204075313939,13.056068093631538,-26.670159916917008,12.059064648002904,21.70070896168474,-26.190362546848885,12.151414431423984,23.342758790831155,-26.297022816876215,12.2346487206628,25.018520925598803,-26.226894652962663,12.107720235087992,26.637908408243728,-25.773148291982636,12.0112,17.4264,-26.3839,10.317902792773497,15.76456504796704,-25.875916763268194,11.012342002187111,8.847976959604598,-27.435852120022368,11.75890340398487,2.5555454126540607,-31.790110143611166,11.923134076255806,0.9056055987860652,-30.13441458131758,11.951187130034945,0.5401541968085273,-29.02907973188673,12.0112,17.4264,-26.3839,13.357675907500628,15.52095718042038,-25.552983050640545,12.809330336013693,9.231406681945002,-22.450120362112614,12.67719936155454,1.4507646755101025,-22.364420515034777,12.467128870097696,1.0497040368791348,-20.200337458758977,12.366325783511796,1.1803169195376921,-19.107147613618444
0.0083333,12.034,17.4335,-26.1737,12.034,17.4335,-26.1737,12.091353299031192,19.57180799250456,-26.19499351970303,12.085372964082184,21.709439920657466,-26.020180089340315,12.085372964082184,21.709439920657466,-26.020180089340315,8.960064107694887,22.63656237932176,-26.40678219141349,8.797240089119708,17.346648035130045,-26.20857132644954,8.30805956018525,14.355947967033952,-23.980377801101834,8.30805956018525,14.355947967033952,-23.980377801101834,8.253922286299716,14.021061486530131,-23.18457729283861,8.30805956018525,14.355947967033952,-23.980377801101834,8.0297278926324,13.84444901682649,-23.511989618955962,7.87507593782708,13.405240019514705,-23.12963307114323,12.085372964082184,21.709439920657466,-26.020180089340315,15.329153707611846,22.691071509607223,-26.684059086132756,15.262180455903607,17.55388213700457,-27.083107383427677,15.705061722254086,13.919627312813816,-26.265244337947546,15.705061722254086,13.919627312813816,-26.265244337947546,15.876495197788111,13.429109072343554,-26.589651896787167,15.705061722254086,13.919627312813816,-26.265244337947546,15.90908753039585,13.444947762924288,-26.379584547098904,16.028494250763174,13.052874137733687,-26.498047471514184,12.085372964082184,21.709439920657466,-26.020180089340315,12.177506439813783,23.351427814041607,-26.127974883878505,12.2603068944719,25.026853048333713,-26.049750798037607,12.132291024458786,26.64369396132768,-25.587311808987568,12.034,17.4335,-26.1737,10.347811405771678,15.76177989999249,-25.674583039233084,11.008685206950496,8.821356273710698,-27.14039360801916,11.736512064541124,2.6532254568199587,-31.672064594177854,11.918145817256228,0.9333694144371265,-30.091018968190454,11.955488486490546,0.5287583028965192,-28.999688494011192,12.034,17.4335,-26.1737,13.385684799958284,15.542823293893491,-25.317883150757137,12.814230571912947,9.22146187279733,-22.284615102656836,12.681889675069389,1.440356077064961,-22.29307519383731,12.417168576912127,1.0069597679801183,-20.14125617236686,12.288289120760618,1.1123158434346443,-19.04828992949981
0.0166666,12.0719,17.4449,-25.921,12.0719,17.4449,-25.921,12.122552016157373,19.5825825708243,-25.98306033639296,12.115392192452333,21.72233731731417,-25.83655394779987,12.115392192452333,21.72233731731417,-25.83655394779987,8.99173648447752,22.650055569836542,-26.23490875004683,8.851784500741363,17.36017912568689,-26.019006863119102,8.350373328901615,14.344296275726226,-23.827781556203487,8.350373328901615,14.344296275726226,-23.827781556203487,8.278233862376043,13.999914906456945,-23.03748058943853,8.350373328901615,14.344296275726226,-23.827781556203487,8.06407096550834,13.8217389088293,-23.376725088100905,7.903096683317757,13.374196614736663,-23.006844735052077,12.115392192452333,21.72233731731417,-25.83655394779987,15.361576374988058,22.69939692437038,-26.49541067593887,15.29579937805967,17.560517588809287,-26.87228223392419,15.742116586671154,13.925581955932802,-26.059327254517516,15.742116586671154,13.925581955932802,-26.059327254517516,15.895795287878915,13.43120475671558,-26.386759517266974,15.742116586671154,13.925581955932802,-26.059327254517516,15.938418512844402,13.448610480897866,-26.17758398660356,16.051171283874197,13.05537956390926,-26.298701348898987,12.115392192452333,21.72233731731417,-25.83655394779987,12.199925278110223,23.364816457282675,-25.943085489126734,12.285936240737511,25.040276567659287,-25.869192516221894,12.164951791684805,26.660056305222387,-25.415222490375005,12.0719,17.4449,-25.921,10.391945982510586,15.763249641481455,-25.43437449777511,10.992269407166988,8.798339305347948,-26.807134750816214,11.700183794602225,2.7634084227178617,-31.51776932565216,11.899610849701087,0.9671533770232561,-30.02636141410976,11.94833029544728,0.5043531019005119,-28.958864739008384,12.0719,17.4449,-25.921,13.423438803552283,15.580267800781307,-25.00961516962958,12.79277355304282,9.209160268939847,-22.094459022523075,12.672292842504318,1.4291254400423687,-22.234942295656626,12.38999061364291,0.9470333039705351,-20.095753817373897,12.250777987209148,1.0007451262661613,-19.000299614913978
0.0249999,12.0968,17.4631,-25.6982,12.0968,17.4631,-25.6982,12.143378315021168,19.599712713559853,-25.792117296192945,12.140344978936872,21.74087360227943,-25.667672097049685,12.140344978936872,21.74087360227943,-25.667672097049685,9.01906915931838,22.675201711965396,-26.06922026080537,8.902055205239517,17.38450616347767,-25.85983706027819,8.38926815936646,14.341443715607522,-23.709197328117703,8.38926815936646,14.341443715607522,-23.709197328117703,8.31185256711173,13.96239755476183,-22.935434391409053,8.38926815936646,14.341443715607522,-23.709197328117703,8.10049694656384,13.80257369578123,-23.27940962379275,7.937624461078364,13.342156043189275,-22.926554924584284,12.140344978936872,21.74087360227943,-25.667672097049685,15.389273633015456,22.71122884944964,-26.322899314048765,15.32098869855638,17.570983563794336,-26.680187966295613,15.766458997868122,13.933499638722559,-25.878241077982224,15.766458997868122,13.933499638722559,-25.878241077982224,15.91267719329517,13.445503789092124,-26.21841476166385,15.766458997868122,13.933499638722559,-25.878241077982224,15.957779168085926,13.456420741667461,-26.003991653935266,16.066351250853298,13.063911236841939,-26.131119732522095,12.140344978936872,21.74087360227943,-25.667672097049685,12.220358487303608,23.383244303254575,-25.779246539272137,12.306659555003119,25.05888204240862,-25.709856832278614,12.188117544712933,26.679895344250316,-25.259661223072303,12.0968,17.4631,-25.6982,10.430265348066875,15.766773604753325,-25.216394205830237,10.97857654217789,8.777201299369157,-26.481332441128387,11.666771566514813,2.8844388578984574,-31.37146025669417,11.885420054714983,1.0072245476736574,-29.986230972353486,11.94797093440493,0.4691005284004385,-28.955397931686253,12.0968,17.4631,-25.6982,13.459958250617412,15.617054428932114,-24.766509054345637,12.805004772364107,9.204299384243514,-21.94968568738689,12.677193148720633,1.428103325419781,-22.228311124301488,12.418393336379324,0.8839781863856796,-20.10106285202502,12.290122324483576,0.8598407284305791,-19.003224541739435
0.0333332,12.1026,17.4774,-25.5429,12.1026,17.4774,-25.5429,12.153278625860207,19.614352939939415,-25.62637272048521,12.158686268343462,21.755391720088106,-25.49992328631412,12.158686268343462,21.755391720088106,-25.49992328631412,9.038395753893393,22.688611598235436,-25.91157902957979,8.95217364403864,17.396863370849516,-25.714197615484633,8.427504639991339,14.331823324429841,-23.597907743176094,8.427504639991339,14.331823324429841,-23.597907743176094,8.349150801116416,13.917277376695647,-22.842665675127233,8.427504639991339,14.331823324429841,-23.597907743176094,8.138614103541894,13.777211958668282,-23.188718699679022,7.975799872026851,13.304530342115628,-22.85244215353086,12.158686268343462,21.755391720088106,-25.49992328631412,15.408978778802688,22.720494801673393,-26.156142799333395,15.335076495914132,17.579617058561094,-26.503063673534506,15.781693349857349,13.9413532988575,-25.705302992000664,15.781693349857349,13.9413532988575,-25.705302992000664,15.927097039095965,13.477914485919705,-26.07855904194307,15.781693349857349,13.9413532988575,-25.705302992000664,15.965572681195095,13.463838870924551,-25.840170525242183,16.068805294519443,13.072902155211894,-25.976275884262417,12.158686268343462,21.755391720088106,-25.49992328631412,12.24815311750872,23.39626261549454,-25.625505628259692,12.330139857194617,25.071971874429746,-25.552695652057956,12.201091980332734,26.689232605214713,-25.09201485840761,12.1026,17.4774,-25.5429,10.451916461137987,15.771459808746894,-25.04089429585184,10.975572079685657,8.757666792225407,-26.17549873417293,11.643332494688147,2.995305817960685,-31.221378604535147,11.8735459905482,1.0315749561240757,-29.96385574323427,11.9486989194048,0.39480653449398084,-28.99175243344719,12.1026,17.4774,-25.5429,13.487849755776761,15.638732907523297,-24.629379818469403,12.853448055092406,9.208834397032962,-21.84714603435582,12.680263293178461,1.4379330933580654,-22.229628788587434,12.434504980524737,0.8500975504982592,-20.112487567975943,12.313865701078965,0.7891260962514856,-19.015212000526343
0.0416665,12.081,17.4933,-25.4823,12.081,17.4933,-25.4823,12.14259595584889,19.6314862473879,-25.503965534941713,12.163184385155406,21.770037159728016,-25.341972102951534,12.163184385155406,21.770037159728016,-25.341972102951534,9.043253602100783,22.700112868796044,-25.763355266888798,8.983500416965352,17.40748316248149,-25.58034344868328,8.44796477081418,14.323091037408464,-23.495119800225172,8.44796477081418,14.323091037408464,-23.495119800225172,8.340082047998047,13.976292466649081,-22.709963562501095,8.44796477081418,14.323091037408464,-23.495119800225172,8.15013992274733,13.77127972757039,-23.088558832338745,7.980298337791644,13.303249158904059,-22.749266152026287,12.163184385155406,21.770037159728016,-25.341972102951534,15.414151555901448,22.73191481997345,-25.9995838671044,15.341747317599342,17.59046625228967,-26.33826345334822,15.79228301138295,13.95194302387108,-25.543896907422923,15.79228301138295,13.95194302387108,-25.543896907422923,15.93812686494764,13.496506936928023,-25.926709375986054,15.79228301138295,13.95194302387108,-25.543896907422923,15.973825349532701,13.474035925891368,-25.680528068069876,16.07539168332638,13.083324637130605,-25.818521276506434,12.163184385155406,21.770037159728016,-25.341972102951534,12.256724545391439,23.409673816436623,-25.480082238352363,12.337212203872038,25.08541129379007,-25.406256210249676,12.204458137757268,26.700412065220725,-24.93875082449633,12.081,17.4933,-25.4823,10.460170480897936,15.77727241585887,-24.92090993144327,10.994527271706529,8.736782125987595,-25.870011725375317,11.634316329363285,3.0821687463224707,-31.039888815202005,11.873220169064355,1.0318999490690977,-29.930869558162122,11.958710160046614,0.3085393305934263,-29.02227299891245,12.081,17.4933,-25.4823,13.513110033249896,15.645825283446733,-24.663745964360686,12.953546554371428,9.234217399475721,-21.823841343109088,12.669498585473686,1.4668510512114796,-22.21182311293505,12.410701345017436,0.8662719152642039,-20.09981851741518,12.287293746669706,0.8174871840167378,-19.002241349482485
0.0499998,12.0963,17.5108,-25.3103,12.0963,17.5108,-25.3103,12.159340867272737,19.648907967607222,-25.335281064989715,12.18141974278208,21.787448861329562,-25.173351669160844,12.18141974278208,21.787448861329562,-25.173351669160844,9.062207547461108,22.7138594239226,-25.60792207378705,9.027836517027813,17.420242577119886,-25.4484470336916,8.481059156678478,14.311136055100299,-23.40322772355768,8.481059156678478,14.311136055100299,-23.40322772355768,8.375521344403182,13.870984973587472,-22.665998421492688,8.481059156678478,14.311136055100299,-23.40322772355768,8.182379081820558,13.738539789012945,-23.02718130176153,8.011680639105599,13.252035434502899,-22.71542201192809,12.18141974278208,21.787448861329562,-25.173351669160844,15.434003403666527,22.753108120670102,-25.817285776579762,15.36691569820566,17.61068481006934,-26.14197230904747,15.818203345474494,13.969611771038908,-25.359809609688664,15.818203345474494,13.969611771038908,-25.359809609688664,15.963361616374133,13.49594924667975,-25.72010217748203,15.818203345474494,13.969611771038908,-25.359809609688664,16.00659439573896,13.494693182987405,-25.49758491880978,16.112552811130467,13.104654341045556,-25.63417068997348,12.18141974278208,21.787448861329562,-25.173351669160844,12.27139210241465,23.427063152525147,-25.31407298136814,12.350037645428829,25.103017501836167,-25.243245471250415,12.216377715864255,26.718682383495313,-24.778299847653276,12.0963,17.5108,-25.3103,10.482517416177208,15.794172622063636,-24.73073634856079,10.976849688170551,8.730412208777455,-25.51416429384801,11.612234270110154,3.193213943972715,-30.810137617513533,11.87346824859872,1.0654474962346714,-29.86411031850823,11.97345713394482,0.27420844246667386,-29.015552829000555,12.0963,17.5108,-25.3103,13.537372602507391,15.669399518320855,-24.493791148073466,12.981371441940652,9.235995084806804,-21.702903241547983,12.651665136786733,1.4771446810507367,-22.207608358399447,12.37800507126441,0.8584283462586038,-20.102724754182884,12.247561657071708,0.773984363343401,-19.008129507371
0.0583331,12.1133,17.5063,-25.1348,12.1133,17.5063,-25.1348,12.176031077932656,19.644334992522534,-25.16602608381739,12.197924021817384,21.78315328316117,-25.007776980383294,12.197924021817384,21.78315328316117,-25.007776980383294,9.079248706261836,22.70566558289108,-25.454328231071877,9.07187993716224,17.411365510681005,-25.315312319973994,8.513195231224314,14.284575907982664,-23.30049494527012,8.513195231224314,14.284575907982664,-23.30049494527012,8.41280583501912,13.81169811166429,-22.58307818558393,8.513195231224314,14.284575907982664,-23.30049494527012,8.217422000903749,13.701532947335822,-22.938464166653297,8.049195914208369,13.206784929472269,-22.638559710742346,12.197924021817384,21.78315328316117,-25.007776980383294,15.451700171399448,22.75179649664426,-25.64111772933607,15.382712364470775,17.60894445392262,-25.95853411071712,15.83569241009351,13.966147918414414,-25.185427142984302,15.83569241009351,13.966147918414414,-25.185427142984302,15.975684506453455,13.483603075226698,-25.535841943284876,15.83569241009351,13.966147918414414,-25.185427142984302,16.02496871317197,13.492702737854545,-25.327007618324597,16.130921139780554,13.103199268490728,-25.465117312225143,12.197924021817384,21.78315328316117,-25.007776980383294,12.29509076098915,23.42237742020353,-25.14825968549839,12.37743149377621,25.098508864925986,-25.086388671794772,12.242139570300624,26.717928227687153,-24.63517980391151,12.1133,17.5063,-25.1348,10.504322675911553,15.788688073666867,-24.544885557315837,10.955307297965527,8.706292359216645,-25.170280417790377,11.578551715928812,3.2881083351863474,-30.589363358004565,11.860136301696699,1.1011634508771455,-29.796531035157077,11.977175918241784,0.22685966713293892,-29.036266967684767,12.1133,17.5063,-25.1348,13.559974071462092,15.670879847432428,-24.3147392221255,12.99374417503253,9.216324464327021,-21.57521668830425,12.658911507070105,1.4651776478424106,-22.184152813251398,12.371561438345093,0.824793603182888,-20.0875906426852,12.231815022125385,0.6625379244068987,-19.00295749790366
0.0666664,12.1287,17.5005,-24.9643,12.1287,17.5005,-24.9643,12.187926728574178,19.638547306891958,-25.001039540204502,12.211624104984079,21.777414712162418,-24.843716887280987,12.211624104984079,21.777414712162418,-24.843716887280987,9.09603349690255,22.710356626246874,-25.290132875209952,9.114183419527558,17.415798578037748,-25.16238847669217,8.545773395691626,14.276859840146432,-23.16929928697483,8.545773395691626,14.276859840146432,-23.16929928697483,8.477980216356569,13.75348550453364,-22.48383474532624,8.545773395691626,14.276859840146432,-23.16929928697483,8.264121039035903,13.682929463837949,-22.81376329654863,8.107617996988088,13.179627640026919,-22.521851713910547,12.211624104984079,21.777414712162418,-24.843716887280987,15.468577733319133,22.734793336123538,-25.477853027362457,15.402364760383563,17.591494108965968,-25.788543407218956,15.861667591537616,13.950608488940835,-25.010183133574362,15.861667591537616,13.950608488940835,-25.010183133574362,15.992540509678175,13.46752746343719,-25.363372667813017,15.861667591537616,13.950608488940835,-25.010183133574362,16.046726475106656,13.475844361672936,-25.15291757921286,16.14918751611089,13.0857254071494,-25.291921511883103,12.211624104984079,21.777414712162418,-24.843716887280987,12.308685877470714,23.416872464723657,-24.98152046847034,12.391878760255006,25.09316396729787,-24.925392211312925,12.258187673826423,26.715373584203256,-24.48383239460716,12.1287,17.5005,-24.9643,10.522202200594275,15.783586178007525,-24.365660244424284,10.932497348790475,8.686571151202266,-24.83349623872892,11.544528976763857,3.374365432765024,-30.357760834769095,11.84206197362115,1.1437005690737063,-29.704913777814625,11.97501350553753,0.18432504393493987,-29.05836190648039,12.1287,17.5005,-24.9643,13.577743049880533,15.673189298442546,-24.130427992755166,12.999301071927114,9.193440965188524,-21.453647908711453,12.665432789085106,1.4507121308362594,-22.162079456500063,12.370006807420332,0.7961953308847004,-20.07101131565946,12.224649287079764,0.5763500002287464,-18.9973147818245
0.0749997,12.1458,17.5176,-24.7927,12.1458,17.5176,-24.7927,12.200933773262445,19.655640868751412,-24.835658076010873,12.228012874872418,21.794579469167353,-24.679856452121104,12.228012874872418,21.794579469167353,-24.679856452121104,9.114670232003832,22.73639958990779,-25.12330333142517,9.157237496884578,17.44138199301398,-25.02345517948696,8.583184229804642,14.28847327136513,-23.0541760440911,8.583184229804642,14.28847327136513,-23.0541760440911,8.545053336364475,13.704399523711231,-22.417165729836313,8.583184229804642,14.28847327136513,-23.0541760440911,8.314192977013226,13.683964824125024,-22.706756376344643,8.167931189065463,13.171705193904987,-22.42530325283532,12.228012874872418,21.794579469167353,-24.679856452121104,15.48709246780712,22.742978069094114,-25.316558669388748,15.431987933679817,17.599035185667354,-25.618642618584698,15.891608618525003,13.960448442024394,-24.82979076972576,15.891608618525003,13.960448442024394,-24.82979076972576,16.019925443719053,13.475374536804644,-25.181182209358234,15.891608618525003,13.960448442024394,-24.82979076972576,16.075279303415336,13.483845486294255,-24.968122223131026,16.1768865031843,13.092456414358736,-25.104150632754024,12.228012874872418,21.794579469167353,-24.679856452121104,12.322342230868912,23.434758642099613,-24.810802205685427,12.404554241279783,25.11124418425348,-24.759207139126083,12.272918475856155,26.736072946086395,-24.32675374339211,12.1458,17.5176,-24.7927,10.5494034281583,15.793979582847841,-24.186359788907023,10.917067153987338,8.685343646490502,-24.481238451984805,11.51697941901062,3.471463612300396,-30.09970549371856,11.82673301439542,1.2053002614683326,-29.59063057232507,11.973354083316174,0.16535435137108445,-29.087518659704685,12.1458,17.5176,-24.7927,13.605374315205186,15.703606124067822,-23.94818728761856,13.008006726973527,9.191604450667274,-21.35514440855567,12.642860614038792,1.4596039070843725,-22.158903701343235,12.350086823161902,0.7993190227887906,-20.069276437775315,12.207621404469716,0.6033452322028524,-18.990581437888768
