0.00000  , 0.15994  , 0.00000  , 0.00149  , 0.20427  , -0.00065 , 0.00326  , 0.21871  , -0.00222 , 0.00370  , 0.23326  , -0.00617 , 0.00077  , 0.24821  , -0.00636 , 0.00000  , 0.15994  , 0.00000  , 0.00092  , 0.18231  , 0.00074  , 0.00149  , 0.20427  , -0.00065 , 0.00149  , 0.20427  , -0.00065 , -0.03117 , 0.21321  , 0.00406  , -0.04363 , 0.16332  , -0.00481 , -0.04249 , 0.13927  , 0.01870  , -0.04249 , 0.13927  , 0.01870  , -0.04517 , 0.13868  , 0.02534  , -0.04249 , 0.13927  , 0.01870  , -0.04359 , 0.13829  , 0.02473  , -0.04433 , 0.13691  , 0.02948  , 0.00149  , 0.20427  , -0.00065 , 0.03396  , 0.21392  , -0.00063 , 0.03958  , 0.16510  , -0.00787 , 0.04338  , 0.13358  , 0.00308  , 0.04338  , 0.13358  , 0.00308  , 0.04150  , 0.13067  , 0.01162  , 0.04338  , 0.13358  , 0.00308  , 0.04494  , 0.12743  , 0.00789  , 0.04542  , 0.12226  , 0.01168  , 0.00000  , 0.15994  , 0.00000  , -0.01782 , 0.14273  , 0.00666  , -0.00889 , 0.07182  , 0.00995  , -0.00299 , 0.00570  , -0.01607 , -0.00004 , -0.00711 , 0.00045  , 0.00123  , -0.01085 , 0.01025  , 0.00000  , 0.15994  , 0.00000  , 0.01749  , 0.14047  , 0.00585  , 0.02306  , 0.08276  , 0.04372  , 0.02233  , 0.00992  , 0.03038  , 0.02772  , 0.00679  , 0.04939  , 0.03018  , 0.00962  , 0.05873  
0.00003  , 0.15982  , 0.00240  , 0.00168  , 0.20414  , 0.00164  , 0.00330  , 0.21859  , 0.00000  , 0.00369  , 0.23317  , -0.00384 , 0.00077  , 0.24813  , -0.00386 , 0.00003  , 0.15982  , 0.00240  , 0.00101  , 0.18218  , 0.00314  , 0.00168  , 0.20414  , 0.00164  , 0.00168  , 0.20414  , 0.00164  , -0.03096 , 0.21321  , 0.00618  , -0.04334 , 0.16331  , -0.00274 , -0.04199 , 0.13983  , 0.02133  , -0.04199 , 0.13983  , 0.02133  , -0.04448 , 0.13917  , 0.02803  , -0.04199 , 0.13983  , 0.02133  , -0.04279 , 0.13899  , 0.02742  , -0.04329 , 0.13772  , 0.03224  , 0.00168  , 0.20414  , 0.00164  , 0.03417  , 0.21370  , 0.00166  , 0.03965  , 0.16487  , -0.00563 , 0.04329  , 0.13332  , 0.00526  , 0.04329  , 0.13332  , 0.00526  , 0.04133  , 0.13051  , 0.01383  , 0.04329  , 0.13332  , 0.00526  , 0.04479  , 0.12711  , 0.01003  , 0.04522  , 0.12192  , 0.01379  , 0.00003  , 0.15982  , 0.00240  , -0.01775 , 0.14254  , 0.00899  , -0.00878 , 0.07157  , 0.01055  , -0.00297 , 0.00568  , -0.01605 , 0.00012  , -0.00726 , 0.00034  , 0.00147  , -0.01108 , 0.01009  , 0.00003  , 0.15982  , 0.00240  , 0.01757  , 0.14043  , 0.00836  , 0.02273  , 0.08297  , 0.04667  , 0.02321  , 0.00934  , 0.03885  , 0.02786  , 0.00765  , 0.05823  , 0.02995  , 0.01104  , 0.06747  
0.00022  , 0.15976  , 0.00495  , 0.00174  , 0.20408  , 0.00383  , 0.00359  , 0.21852  , 0.00233  , 0.00404  , 0.23309  , -0.00152 , 0.00106  , 0.24804  , -0.00161 , 0.00022  , 0.15976  , 0.00495  , 0.00117  , 0.18214  , 0.00546  , 0.00174  , 0.20408  , 0.00383  , 0.00174  , 0.20408  , 0.00383  , -0.03094 , 0.21297  , 0.00849  , -0.04336 , 0.16305  , -0.00032 , -0.04166 , 0.13994  , 0.02408  , -0.04166 , 0.13994  , 0.02408  , -0.04420 , 0.13951  , 0.03078  , -0.04166 , 0.13994  , 0.02408  , -0.04234 , 0.13930  , 0.03021  , -0.04277 , 0.13817  , 0.03507  , 0.00174  , 0.20408  , 0.00383  , 0.03418  , 0.21382  , 0.00380  , 0.03961  , 0.16501  , -0.00366 , 0.04278  , 0.13349  , 0.00747  , 0.04278  , 0.13349  , 0.00747  , 0.04026  , 0.13040  , 0.01579  , 0.04278  , 0.13349  , 0.00747  , 0.04396  , 0.12721  , 0.01223  , 0.04415  , 0.12198  , 0.01596  , 0.00022  , 0.15976  , 0.00495  , -0.01771 , 0.14259  , 0.01141  , -0.00893 , 0.07158  , 0.01108  , -0.00298 , 0.00590  , -0.01599 , -0.00003 , -0.00718 , 0.00032  , 0.00124  , -0.01107 , 0.01005  , 0.00022  , 0.15976  , 0.00495  , 0.01760  , 0.14028  , 0.01109  , 0.02235  , 0.08297  , 0.04966  , 0.02373  , 0.00898  , 0.04710  , 0.02817  , 0.00840  , 0.06659  , 0.03012  , 0.01225  , 0.07568  
0.00040  , 0.15988  , 0.00759  , 0.00205  , 0.20420  , 0.00633  , 0.00375  , 0.21865  , 0.00477  , 0.00423  , 0.23322  , 0.00091  , 0.00133  , 0.24819  , 0.00080  , 0.00040  , 0.15988  , 0.00759  , 0.00136  , 0.18226  , 0.00802  , 0.00205  , 0.20420  , 0.00633  , 0.00205  , 0.20420  , 0.00633  , -0.03065 , 0.21327  , 0.01042  , -0.04287 , 0.16332  , 0.00157  , -0.04092 , 0.14055  , 0.02627  , -0.04092 , 0.14055  , 0.02627  , -0.04339 , 0.14018  , 0.03301  , -0.04092 , 0.14055  , 0.02627  , -0.04148 , 0.14002  , 0.03243  , -0.04181 , 0.13899  , 0.03731  , 0.00205  , 0.20420  , 0.00633  , 0.03454  , 0.21376  , 0.00683  , 0.03991  , 0.16496  , -0.00074 , 0.04282  , 0.13338  , 0.01029  , 0.04282  , 0.13338  , 0.01029  , 0.04027  , 0.13033  , 0.01862  , 0.04282  , 0.13338  , 0.01029  , 0.04398  , 0.12704  , 0.01499  , 0.04414  , 0.12177  , 0.01865  , 0.00040  , 0.15988  , 0.00759  , -0.01755 , 0.14268  , 0.01389  , -0.00901 , 0.07169  , 0.01151  , -0.00300 , 0.00617  , -0.01596 , -0.00018 , -0.00702 , 0.00029  , 0.00103  , -0.01098 , 0.01000  , 0.00040  , 0.15988  , 0.00759  , 0.01777  , 0.14048  , 0.01400  , 0.02201  , 0.08312  , 0.05256  , 0.02454  , 0.00915  , 0.05484  , 0.02854  , 0.01011  , 0.07441  , 0.03020  , 0.01491  , 0.08310  
0.00047  , 0.15967  , 0.01019  , 0.00227  , 0.20397  , 0.00872  , 0.00386  , 0.21841  , 0.00689  , 0.00437  , 0.23299  , 0.00308  , 0.00155  , 0.24797  , 0.00314  , 0.00047  , 0.15967  , 0.01019  , 0.00149  , 0.18205  , 0.01049  , 0.00227  , 0.20397  , 0.00872  , 0.00227  , 0.20397  , 0.00872  , -0.03042 , 0.21319  , 0.01265  , -0.04235 , 0.16319  , 0.00368  , -0.04020 , 0.14070  , 0.02862  , -0.04020 , 0.14070  , 0.02862  , -0.04308 , 0.14048  , 0.03519  , -0.04020 , 0.14070  , 0.02862  , -0.04092 , 0.14024  , 0.03476  , -0.04139 , 0.13926  , 0.03965  , 0.00227  , 0.20397  , 0.00872  , 0.03480  , 0.21339  , 0.00939  , 0.04050  , 0.16472  , 0.00124  , 0.04299  , 0.13317  , 0.01243  , 0.04299  , 0.13317  , 0.01243  , 0.03983  , 0.12993  , 0.02047  , 0.04299  , 0.13317  , 0.01243  , 0.04382  , 0.12678  , 0.01713  , 0.04372  , 0.12148  , 0.02075  , 0.00047  , 0.15967  , 0.01019  , -0.01761 , 0.14252  , 0.01628  , -0.00911 , 0.07162  , 0.01179  , -0.00301 , 0.00617  , -0.01581 , -0.00192 , -0.00044 , 0.00421  , -0.00183 , 0.00090  , 0.01468  , 0.00047  , 0.15967  , 0.01019  , 0.01770  , 0.14021  , 0.01678  , 0.02166  , 0.08285  , 0.05537  , 0.02526  , 0.00920  , 0.06216  , 0.02876  , 0.01126  , 0.08175  , 0.03013  , 0.01657  , 0.09018  
0.00068  , 0.15969  , 0.01290  , 0.00248  , 0.20398  , 0.01118  , 0.00392  , 0.21842  , 0.00931  , 0.00452  , 0.23300  , 0.00548  , 0.00185  , 0.24801  , 0.00550  , 0.00068  , 0.15969  , 0.01290  , 0.00173  , 0.18206  , 0.01308  , 0.00248  , 0.20398  , 0.01118  , 0.00248  , 0.20398  , 0.01118  , -0.03025 , 0.21315  , 0.01481  , -0.04191 , 0.16312  , 0.00562  , -0.03950 , 0.14087  , 0.03075  , -0.03950 , 0.14087  , 0.03075  , -0.04167 , 0.14049  , 0.03758  , -0.03950 , 0.14087  , 0.03075  , -0.03986 , 0.14045  , 0.03693  , -0.04001 , 0.13951  , 0.04184  , 0.00248  , 0.20398  , 0.01118  , 0.03498  , 0.21345  , 0.01212  , 0.04074  , 0.16481  , 0.00382  , 0.04301  , 0.13317  , 0.01482  , 0.04301  , 0.13317  , 0.01482  , 0.03968  , 0.13000  , 0.02282  , 0.04301  , 0.13317  , 0.01482  , 0.04375  , 0.12666  , 0.01937  , 0.04357  , 0.12128  , 0.02287  , 0.00068  , 0.15969  , 0.01290  , -0.01762 , 0.14268  , 0.01871  , -0.00940 , 0.07194  , 0.01183  , -0.00302 , 0.00649  , -0.01573 , -0.00201 , -0.00025 , 0.00425  , -0.00200 , 0.00117  , 0.01472  , 0.00068  , 0.15969  , 0.01290  , 0.01766  , 0.14008  , 0.01971  , 0.02129  , 0.08272  , 0.05834  , 0.02589  , 0.00957  , 0.06889  , 0.02906  , 0.01273  , 0.08838  , 0.03021  , 0.01854  , 0.09652  
0.00097  , 0.15958  , 0.01560  , 0.00278  , 0.20387  , 0.01367  , 0.00424  , 0.21830  , 0.01179  , 0.00480  , 0.23289  , 0.00797  , 0.00205  , 0.24788  , 0.00802  , 0.00097  , 0.15958  , 0.01560  , 0.00203  , 0.18195  , 0.01563  , 0.00278  , 0.20387  , 0.01367  , 0.00278  , 0.20387  , 0.01367  , -0.02999 , 0.21296  , 0.01715  , -0.04139 , 0.16293  , 0.00769  , -0.03870 , 0.14081  , 0.03291  , -0.03870 , 0.14081  , 0.03291  , -0.04110 , 0.14059  , 0.03967  , -0.03870 , 0.14081  , 0.03291  , -0.03916 , 0.14045  , 0.03908  , -0.03940 , 0.13956  , 0.04400  , 0.00278  , 0.20387  , 0.01367  , 0.03526  , 0.21340  , 0.01478  , 0.04115  , 0.16490  , 0.00580  , 0.04318  , 0.13326  , 0.01684  , 0.04318  , 0.13326  , 0.01684  , 0.03934  , 0.12957  , 0.02437  , 0.04318  , 0.13326  , 0.01684  , 0.04371  , 0.12657  , 0.02114  , 0.04337  , 0.12105  , 0.02441  , 0.00097  , 0.15958  , 0.01560  , -0.01743 , 0.14263  , 0.02125  , -0.00944 , 0.07215  , 0.01184  , -0.00283 , 0.00668  , -0.01560 , -0.00192 , -0.00007 , 0.00438  , -0.00191 , 0.00086  , 0.01490  , 0.00097  , 0.15958  , 0.01560  , 0.01783  , 0.13998  , 0.02273  , 0.02109  , 0.08270  , 0.06151  , 0.02627  , 0.01015  , 0.07540  , 0.02929  , 0.01432  , 0.09473  , 0.03029  , 0.02081  , 0.10236  
0.00120  , 0.15930  , 0.01835  , 0.00295  , 0.20357  , 0.01627  , 0.00451  , 0.21801  , 0.01446  , 0.00525  , 0.23257  , 0.01061  , 0.00267  , 0.24760  , 0.01055  , 0.00120  , 0.15930  , 0.01835  , 0.00228  , 0.18167  , 0.01836  , 0.00295  , 0.20357  , 0.01627  , 0.00295  , 0.20357  , 0.01627  , -0.02985 , 0.21257  , 0.01974  , -0.04093 , 0.16253  , 0.00990  , -0.03802 , 0.14050  , 0.03517  , -0.03802 , 0.14050  , 0.03517  , -0.04055 , 0.14025  , 0.04189  , -0.03802 , 0.14050  , 0.03517  , -0.03853 , 0.14013  , 0.04134  , -0.03881 , 0.13922  , 0.04625  , 0.00295  , 0.20357  , 0.01627  , 0.03540  , 0.21325  , 0.01724  , 0.04144  , 0.16478  , 0.00817  , 0.04329  , 0.13302  , 0.01890  , 0.04329  , 0.13302  , 0.01890  , 0.03915  , 0.12924  , 0.02623  , 0.04329  , 0.13302  , 0.01890  , 0.04367  , 0.12623  , 0.02305  , 0.04321  , 0.12064  , 0.02619  , 0.00120  , 0.15930  , 0.01835  , -0.01742 , 0.14250  , 0.02376  , -0.00957 , 0.07234  , 0.01215  , -0.00267 , 0.00695  , -0.01541 , -0.00194 , 0.00001  , 0.00452  , -0.00199 , 0.00058  , 0.01506  , 0.00120  , 0.15930  , 0.01835  , 0.01779  , 0.13954  , 0.02568  , 0.02067  , 0.08215  , 0.06432  , 0.02671  , 0.01031  , 0.08122  , 0.02952  , 0.01527  , 0.10040  , 0.03037  , 0.02208  , 0.10776  
0.00139  , 0.15899  , 0.02118  , 0.00338  , 0.20325  , 0.01893  , 0.00496  , 0.21767  , 0.01700  , 0.00569  , 0.23222  , 0.01312  , 0.00304  , 0.24724  , 0.01305  , 0.00139  , 0.15899  , 0.02118  , 0.00260  , 0.18136  , 0.02110  , 0.00338  , 0.20325  , 0.01893  , 0.00338  , 0.20325  , 0.01893  , -0.02946 , 0.21227  , 0.02194  , -0.04033 , 0.16224  , 0.01182  , -0.03713 , 0.14030  , 0.03714  , -0.03713 , 0.14030  , 0.03714  , -0.03994 , 0.13992  , 0.04374  , -0.03713 , 0.14030  , 0.03714  , -0.03770 , 0.13987  , 0.04330  , -0.03804 , 0.13892  , 0.04820  , 0.00338  , 0.20325  , 0.01893  , 0.03581  , 0.21290  , 0.02036  , 0.04193  , 0.16445  , 0.01129  , 0.04368  , 0.13254  , 0.02159  , 0.04368  , 0.13254  , 0.02159  , 0.03955  , 0.12880  , 0.02895  , 0.04368  , 0.13254  , 0.02159  , 0.04405  , 0.12569  , 0.02565  , 0.04360  , 0.12006  , 0.02871  , 0.00139  , 0.15899  , 0.02118  , -0.01745 , 0.14233  , 0.02622  , -0.00966 , 0.07257  , 0.01235  , -0.00260 , 0.00724  , -0.01530 , -0.00196 , 0.00003  , 0.00454  , -0.00207 , 0.00051  , 0.01509  , 0.00139  , 0.15899  , 0.02118  , 0.01770  , 0.13911  , 0.02879  , 0.02046  , 0.08166  , 0.06736  , 0.02687  , 0.01040  , 0.08643  , 0.02950  , 0.01603  , 0.10544  , 0.03029  , 0.02286  , 0.11280  
0.00171  , 0.15895  , 0.02403  , 0.00351  , 0.20320  , 0.02158  , 0.00508  , 0.21761  , 0.01956  , 0.00587  , 0.23216  , 0.01566  , 0.00331  , 0.24719  , 0.01562  , 0.00171  , 0.15895  , 0.02403  , 0.00282  , 0.18132  , 0.02383  , 0.00351  , 0.20320  , 0.02158  , 0.00351  , 0.20320  , 0.02158  , -0.02929 , 0.21239  , 0.02441  , -0.03974 , 0.16231  , 0.01413  , -0.03626 , 0.14034  , 0.03938  , -0.03626 , 0.14034  , 0.03938  , -0.03855 , 0.14012  , 0.04618  , -0.03626 , 0.14034  , 0.03938  , -0.03666 , 0.14000  , 0.04556  , -0.03683 , 0.13914  , 0.05048  , 0.00351  , 0.20320  , 0.02158  , 0.03599  , 0.21269  , 0.02319  , 0.04238  , 0.16433  , 0.01377  , 0.04394  , 0.13236  , 0.02388  , 0.04394  , 0.13236  , 0.02388  , 0.03968  , 0.12858  , 0.03114  , 0.04394  , 0.13236  , 0.02388  , 0.04424  , 0.12551  , 0.02795  , 0.04372  , 0.11988  , 0.03100  , 0.00171  , 0.15895  , 0.02403  , -0.01745 , 0.14257  , 0.02880  , -0.00987 , 0.07332  , 0.01248  , -0.00277 , 0.00792  , -0.01501 , -0.00220 , 0.00043  , 0.00472  , -0.00236 , 0.00092  , 0.01527  , 0.00171  , 0.15895  , 0.02403  , 0.01760  , 0.13883  , 0.03191  , 0.01997  , 0.08159  , 0.07081  , 0.02704  , 0.01066  , 0.09088  , 0.02940  , 0.01714  , 0.10965  , 0.03007  , 0.02399  , 0.11700  
