-0.00000 , 0.16021  , 0.00000  , 0.00190  , 0.20068  , 0.00743  , 0.00193  , 0.21638  , 0.00870  , 0.00037  , 0.23164  , 0.00565  , -0.00147 , 0.24757  , 0.00297  , -0.00000 , 0.16021  , 0.00000  , 0.00068  , 0.18060  , 0.00276  , 0.00190  , 0.20068  , 0.00743  , 0.00190  , 0.20068  , 0.00743  , -0.03354 , 0.20973  , 0.00857  , -0.03231 , 0.16523  , -0.01105 , -0.03733 , 0.13295  , -0.01873 , -0.03733 , 0.13295  , -0.01873 , -0.04169 , 0.12710  , -0.02104 , -0.03733 , 0.13295  , -0.01873 , -0.04118 , 0.12779  , -0.02024 , -0.04372 , 0.12330  , -0.02160 , 0.00190  , 0.20068  , 0.00743  , 0.03678  , 0.20894  , 0.00469  , 0.04656  , 0.16004  , 0.01102  , 0.04101  , 0.14421  , 0.04018  , 0.04101  , 0.14421  , 0.04018  , 0.03736  , 0.15043  , 0.04459  , 0.04101  , 0.14421  , 0.04018  , 0.03927  , 0.14635  , 0.04695  , 0.03728  , 0.14765  , 0.05233  , -0.00000 , 0.16021  , 0.00000  , -0.01403 , 0.14074  , 0.00793  , -0.00963 , 0.08390  , 0.05809  , -0.00996 , 0.01109  , 0.06118  , -0.01149 , 0.01029  , 0.08333  , -0.01218 , 0.01466  , 0.09354  , -0.00000 , 0.16021  , 0.00000  , 0.01833  , 0.14392  , 0.00469  , 0.01158  , 0.07036  , -0.01264 , 0.00472  , 0.00424  , -0.04071 , 0.00758  , -0.00386 , -0.02005 , 0.00923  , -0.00494 , -0.00907 
-0.00033 , 0.15973  , 0.00384  , 0.00193  , 0.20013  , 0.01170  , 0.00180  , 0.21582  , 0.01291  , 0.00025  , 0.23108  , 0.00985  , -0.00152 , 0.24702  , 0.00714  , -0.00033 , 0.15973  , 0.00384  , 0.00054  , 0.18007  , 0.00697  , 0.00193  , 0.20013  , 0.01170  , 0.00193  , 0.20013  , 0.01170  , -0.03356 , 0.20889  , 0.01335  , -0.03197 , 0.16480  , -0.00715 , -0.03682 , 0.13273  , -0.01575 , -0.03682 , 0.13273  , -0.01575 , -0.04089 , 0.12684  , -0.01846 , -0.03682 , 0.13273  , -0.01575 , -0.04051 , 0.12759  , -0.01767 , -0.04291 , 0.12313  , -0.01933 , 0.00193  , 0.20013  , 0.01170  , 0.03668  , 0.20863  , 0.00821  , 0.04682  , 0.15994  , 0.01551  , 0.04118  , 0.14504  , 0.04515  , 0.04118  , 0.14504  , 0.04515  , 0.03756  , 0.15145  , 0.04931  , 0.04118  , 0.14504  , 0.04515  , 0.03946  , 0.14739  , 0.05185  , 0.03749  , 0.14886  , 0.05720  , -0.00033 , 0.15973  , 0.00384  , -0.01397 , 0.14001  , 0.01180  , -0.00917 , 0.08356  , 0.06237  , -0.01030 , 0.01117  , 0.07071  , -0.01183 , 0.01217  , 0.09285  , -0.01247 , 0.01764  , 0.10251  , -0.00033 , 0.15973  , 0.00384  , 0.01829  , 0.14366  , 0.00811  , 0.01146  , 0.07107  , -0.01291 , 0.00469  , 0.00467  , -0.04031 , 0.00769  , -0.00380 , -0.01982 , 0.00943  , -0.00471 , -0.00884 
-0.00078 , 0.15964  , 0.00815  , 0.00158  , 0.20006  , 0.01578  , 0.00144  , 0.21577  , 0.01687  , -0.00019 , 0.23102  , 0.01384  , -0.00204 , 0.24697  , 0.01124  , -0.00078 , 0.15964  , 0.00815  , 0.00014  , 0.18000  , 0.01110  , 0.00158  , 0.20006  , 0.01578  , 0.00158  , 0.20006  , 0.01578  , -0.03389 , 0.20885  , 0.01784  , -0.03216 , 0.16497  , -0.00309 , -0.03679 , 0.13311  , -0.01255 , -0.03679 , 0.13311  , -0.01255 , -0.04062 , 0.12736  , -0.01584 , -0.03679 , 0.13311  , -0.01255 , -0.04032 , 0.12807  , -0.01497 , -0.04259 , 0.12370  , -0.01701 , 0.00158  , 0.20006  , 0.01578  , 0.03630  , 0.20855  , 0.01202  , 0.04670  , 0.16006  , 0.02019  , 0.04107  , 0.14595  , 0.05021  , 0.04107  , 0.14595  , 0.05021  , 0.03752  , 0.15254  , 0.05414  , 0.04107  , 0.14595  , 0.05021  , 0.03939  , 0.14853  , 0.05684  , 0.03744  , 0.15018  , 0.06214  , -0.00078 , 0.15964  , 0.00815  , -0.01442 , 0.14005  , 0.01643  , -0.00910 , 0.08340  , 0.06672  , -0.01079 , 0.01142  , 0.07797  , -0.01206 , 0.01380  , 0.10002  , -0.01254 , 0.01951  , 0.10956  , -0.00078 , 0.15964  , 0.00815  , 0.01780  , 0.14346  , 0.01221  , 0.01085  , 0.07277  , -0.01447 , 0.00425  , 0.00555  , -0.03983 , 0.00763  , -0.00355 , -0.01967 , 0.00961  , -0.00390 , -0.00870 
-0.00118 , 0.15917  , 0.01261  , 0.00119  , 0.19962  , 0.02009  , 0.00112  , 0.21532  , 0.02125  , -0.00057 , 0.23055  , 0.01813  , -0.00250 , 0.24647  , 0.01539  , -0.00118 , 0.15917  , 0.01261  , -0.00030 , 0.17955  , 0.01542  , 0.00119  , 0.19962  , 0.02009  , 0.00119  , 0.19962  , 0.02009  , -0.03423 , 0.20846  , 0.02268  , -0.03222 , 0.16482  , 0.00127  , -0.03660 , 0.13312  , -0.00884 , -0.03660 , 0.13312  , -0.00884 , -0.04014 , 0.12723  , -0.01221 , -0.03660 , 0.13312  , -0.00884 , -0.03996 , 0.12807  , -0.01149 , -0.04207 , 0.12370  , -0.01369 , 0.00119  , 0.19962  , 0.02009  , 0.03587  , 0.20807  , 0.01591  , 0.04641  , 0.15971  , 0.02466  , 0.04086  , 0.14611  , 0.05492  , 0.04086  , 0.14611  , 0.05492  , 0.03730  , 0.15279  , 0.05869  , 0.04086  , 0.14611  , 0.05492  , 0.03918  , 0.14881  , 0.06150  , 0.03723  , 0.15056  , 0.06677  , -0.00118 , 0.15917  , 0.01261  , -0.01457 , 0.13956  , 0.02126  , -0.00890 , 0.08297  , 0.07157  , -0.01123 , 0.01119  , 0.08391  , -0.01244 , 0.01408  , 0.10590  , -0.01284 , 0.02025  , 0.11516  , -0.00118 , 0.15917  , 0.01261  , 0.01756  , 0.14313  , 0.01649  , 0.01079  , 0.07318  , -0.01214 , 0.00436  , 0.00667  , -0.03935 , 0.00766  , -0.00302 , -0.01946 , 0.00959  , -0.00347 , -0.00848 
-0.00152 , 0.15893  , 0.01730  , 0.00076  , 0.19944  , 0.02437  , 0.00066  , 0.21514  , 0.02563  , -0.00095 , 0.23036  , 0.02243  , -0.00277 , 0.24626  , 0.01954  , -0.00152 , 0.15893  , 0.01730  , -0.00069 , 0.17935  , 0.01985  , 0.00076  , 0.19944  , 0.02437  , 0.00076  , 0.19944  , 0.02437  , -0.03470 , 0.20812  , 0.02698  , -0.03221 , 0.16485  , 0.00489  , -0.03643 , 0.13316  , -0.00530 , -0.03643 , 0.13316  , -0.00530 , -0.04002 , 0.12731  , -0.00869 , -0.03643 , 0.13316  , -0.00530 , -0.03982 , 0.12808  , -0.00785 , -0.04196 , 0.12370  , -0.01000 , 0.00076  , 0.19944  , 0.02437  , 0.03541  , 0.20807  , 0.02028  , 0.04604  , 0.15978  , 0.02928  , 0.04070  , 0.14647  , 0.05972  , 0.04070  , 0.14647  , 0.05972  , 0.03711  , 0.15315  , 0.06346  , 0.04070  , 0.14647  , 0.05972  , 0.03904  , 0.14918  , 0.06629  , 0.03710  , 0.15095  , 0.07156  , -0.00152 , 0.15893  , 0.01730  , -0.01468 , 0.13926  , 0.02619  , -0.00885 , 0.08251  , 0.07631  , -0.01170 , 0.01060  , 0.08775  , -0.01276 , 0.01335  , 0.10977  , -0.01309 , 0.01884  , 0.11944  , -0.00152 , 0.15893  , 0.01730  , 0.01734  , 0.14295  , 0.02083  , 0.01084  , 0.07378  , -0.00966 , 0.00466  , 0.00800  , -0.03866 , 0.00778  , -0.00262 , -0.01922 , 0.00963  , -0.00326 , -0.00824 
-0.00190 , 0.15877  , 0.02230  , 0.00013  , 0.19935  , 0.02912  , -0.00007 , 0.21506  , 0.03012  , -0.00163 , 0.23027  , 0.02685  , -0.00333 , 0.24619  , 0.02398  , -0.00190 , 0.15877  , 0.02230  , -0.00119 , 0.17921  , 0.02474  , 0.00013  , 0.19935  , 0.02912  , 0.00013  , 0.19935  , 0.02912  , -0.03532 , 0.20803  , 0.03178  , -0.03255 , 0.16485  , 0.00954  , -0.03659 , 0.13322  , -0.00091 , -0.03659 , 0.13322  , -0.00091 , -0.04017 , 0.12797  , -0.00518 , -0.03659 , 0.13322  , -0.00091 , -0.03995 , 0.12833  , -0.00383 , -0.04207 , 0.12412  , -0.00632 , 0.00013  , 0.19935  , 0.02912  , 0.03477  , 0.20796  , 0.02486  , 0.04556  , 0.15968  , 0.03372  , 0.04051  , 0.14635  , 0.06420  , 0.04051  , 0.14635  , 0.06420  , 0.03693  , 0.15292  , 0.06814  , 0.04051  , 0.14635  , 0.06420  , 0.03892  , 0.14901  , 0.07081  , 0.03705  , 0.15072  , 0.07613  , -0.00190 , 0.15877  , 0.02230  , -0.01507 , 0.13923  , 0.03140  , -0.00896 , 0.08198  , 0.08092  , -0.01224 , 0.00971  , 0.08968  , -0.01325 , 0.01181  , 0.11177  , -0.01356 , 0.01670  , 0.12176  , -0.00190 , 0.15877  , 0.02230  , 0.01690  , 0.14267  , 0.02558  , 0.01067  , 0.07432  , -0.00678 , 0.00476  , 0.00933  , -0.03755 , 0.00791  , -0.00243 , -0.01878 , 0.00981  , -0.00228 , -0.00779 
-0.00231 , 0.15883  , 0.02746  , -0.00051 , 0.19947  , 0.03403  , -0.00098 , 0.21519  , 0.03459  , -0.00239 , 0.23042  , 0.03132  , -0.00376 , 0.24640  , 0.02862  , -0.00231 , 0.15883  , 0.02746  , -0.00172 , 0.17927  , 0.02987  , -0.00051 , 0.19947  , 0.03403  , -0.00051 , 0.19947  , 0.03403  , -0.03596 , 0.20820  , 0.03661  , -0.03287 , 0.16504  , 0.01437  , -0.03665 , 0.13338  , 0.00390  , -0.03665 , 0.13338  , 0.00390  , -0.04013 , 0.12823  , -0.00056 , -0.03665 , 0.13338  , 0.00390  , -0.03994 , 0.12849  , 0.00090  , -0.04199 , 0.12429  , -0.00166 , -0.00051 , 0.19947  , 0.03403  , 0.03412  , 0.20799  , 0.02954  , 0.04504  , 0.15964  , 0.03784  , 0.04030  , 0.14604  , 0.06824  , 0.04030  , 0.14604  , 0.06824  , 0.03672  , 0.15250  , 0.07235  , 0.04030  , 0.14604  , 0.06824  , 0.03877  , 0.14860  , 0.07491  , 0.03694  , 0.15023  , 0.08026  , -0.00231 , 0.15883  , 0.02746  , -0.01552 , 0.13932  , 0.03659  , -0.00967 , 0.08152  , 0.08549  , -0.01239 , 0.00888  , 0.09065  , -0.01397 , 0.00967  , 0.11280  , -0.01457 , 0.01405  , 0.12301  , -0.00231 , 0.15883  , 0.02746  , 0.01643  , 0.14263  , 0.03060  , 0.01059  , 0.07527  , -0.00383 , 0.00504  , 0.01122  , -0.03658 , 0.00801  , -0.00185 , -0.01867 , 0.00984  , -0.00207 , -0.00767 
-0.00265 , 0.15889  , 0.03288  , -0.00114 , 0.19964  , 0.03886  , -0.00184 , 0.21536  , 0.03916  , -0.00315 , 0.23060  , 0.03586  , -0.00429 , 0.24661  , 0.03323  , -0.00265 , 0.15889  , 0.03288  , -0.00214 , 0.17937  , 0.03503  , -0.00114 , 0.19964  , 0.03886  , -0.00114 , 0.19964  , 0.03886  , -0.03664 , 0.20816  , 0.04137  , -0.03339 , 0.16485  , 0.01944  , -0.03685 , 0.13323  , 0.00876  , -0.03685 , 0.13323  , 0.00876  , -0.03997 , 0.12790  , 0.00424  , -0.03685 , 0.13323  , 0.00876  , -0.03990 , 0.12835  , 0.00550  , -0.04176 , 0.12416  , 0.00277  , -0.00114 , 0.19964  , 0.03886  , 0.03343  , 0.20835  , 0.03429  , 0.04437  , 0.15988  , 0.04187  , 0.04008  , 0.14572  , 0.07208  , 0.04008  , 0.14572  , 0.07208  , 0.03652  , 0.15195  , 0.07655  , 0.04008  , 0.14572  , 0.07208  , 0.03867  , 0.14804  , 0.07886  , 0.03694  , 0.14948  , 0.08430  , -0.00265 , 0.15889  , 0.03288  , -0.01611 , 0.13950  , 0.04187  , -0.01028 , 0.08120  , 0.09018  , -0.01178 , 0.00836  , 0.09167  , -0.01477 , 0.00687  , 0.11363  , -0.01610 , 0.01072  , 0.12399  , -0.00265 , 0.15889  , 0.03288  , 0.01589  , 0.14245  , 0.03597  , 0.01068  , 0.07456  , 0.00250  , 0.00558  , 0.01325  , -0.03520 , 0.00830  , -0.00122 , -0.01835 , 0.00997  , -0.00277 , -0.00743 
-0.00292 , 0.15919  , 0.03842  , -0.00178 , 0.20001  , 0.04399  , -0.00261 , 0.21573  , 0.04408  , -0.00382 , 0.23095  , 0.04066  , -0.00479 , 0.24695  , 0.03792  , -0.00292 , 0.15919  , 0.03842  , -0.00257 , 0.17968  , 0.04043  , -0.00178 , 0.20001  , 0.04399  , -0.00178 , 0.20001  , 0.04399  , -0.03736 , 0.20826  , 0.04638  , -0.03396 , 0.16474  , 0.02490  , -0.03717 , 0.13299  , 0.01453  , -0.03717 , 0.13299  , 0.01453  , -0.04050 , 0.12763  , 0.01020  , -0.03717 , 0.13299  , 0.01453  , -0.04031 , 0.12807  , 0.01142  , -0.04225 , 0.12384  , 0.00882  , -0.00178 , 0.20001  , 0.04399  , 0.03271  , 0.20895  , 0.03926  , 0.04358  , 0.16033  , 0.04590  , 0.03971  , 0.14536  , 0.07578  , 0.03971  , 0.14536  , 0.07578  , 0.03632  , 0.15152  , 0.08047  , 0.03971  , 0.14536  , 0.07578  , 0.03845  , 0.14754  , 0.08263  , 0.03685  , 0.14887  , 0.08814  , -0.00292 , 0.15919  , 0.03842  , -0.01646 , 0.13983  , 0.04738  , -0.01039 , 0.08098  , 0.09499  , -0.01164 , 0.00814  , 0.09345  , -0.01515 , 0.00499  , 0.11516  , -0.01679 , 0.00764  , 0.12584  , -0.00292 , 0.15919  , 0.03842  , 0.01555  , 0.14267  , 0.04148  , 0.01095  , 0.07437  , 0.00876  , 0.00631  , 0.01559  , -0.03283 , 0.00837  , -0.00112 , -0.01810 , 0.00978  , -0.00343 , -0.00728 
-0.00315 , 0.15958  , 0.04378  , -0.00244 , 0.20046  , 0.04899  , -0.00350 , 0.21617  , 0.04878  , -0.00468 , 0.23136  , 0.04526  , -0.00548 , 0.24737  , 0.04250  , -0.00315 , 0.15958  , 0.04378  , -0.00294 , 0.18009  , 0.04566  , -0.00244 , 0.20046  , 0.04899  , -0.00244 , 0.20046  , 0.04899  , -0.03804 , 0.20856  , 0.05154  , -0.03448 , 0.16477  , 0.03066  , -0.03738 , 0.13285  , 0.02071  , -0.03738 , 0.13285  , 0.02071  , -0.04058 , 0.12734  , 0.01648  , -0.03738 , 0.13285  , 0.02071  , -0.04043 , 0.12785  , 0.01765  , -0.04228 , 0.12356  , 0.01508  , -0.00244 , 0.20046  , 0.04899  , 0.03196  , 0.20951  , 0.04387  , 0.04272  , 0.16071  , 0.04925  , 0.03928  , 0.14460  , 0.07859  , 0.03928  , 0.14460  , 0.07859  , 0.03596  , 0.15082  , 0.08327  , 0.03928  , 0.14460  , 0.07859  , 0.03807  , 0.14665  , 0.08550  , 0.03650  , 0.14788  , 0.09104  , -0.00315 , 0.15958  , 0.04378  , -0.01717 , 0.14050  , 0.05259  , -0.01145 , 0.08115  , 0.09962  , -0.01199 , 0.00840  , 0.09547  , -0.01418 , 0.00386  , 0.11711  , -0.01524 , 0.00553  , 0.12806  , -0.00315 , 0.15958  , 0.04378  , 0.01496  , 0.14272  , 0.04711  , 0.01075  , 0.07358  , 0.01613  , 0.00652  , 0.01811  , -0.02982 , 0.00870  , -0.00015 , -0.01708 , 0.01013  , -0.00469 , -0.00699 
